Frame#,Time,C7,,,T10,,,CLAV,,,STRN,,,LSHO,,,LELB,,,LWRA,,,LWRB,,,LFIN,,,RSHO,,,RELB,,,RWRA,,,RWRB,,,RFIN,,,LASI,,,RASI,,,LPSI,,,RPSI,,,LTHI,,,LKNE,,,LTIB,,,LANK,,,LHEE,,,LTOE,,,RTHI,,,RKNE,,,RTIB,,,RANK,,,RHEE,,,RTOE,,,RPINKY,,,LPINKY,,,INRKNE,,,INLKNE,,
,,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33,X34,Y34,Z34
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,1.49,0.1472,-2.08936,1.50691,0.15258,-2.14731,1.2629,0.16303,-1.95373,1.39427,0.16534,-1.93615,1.24024,-0.0241,-2.01618,1.46184,-0.08651,-2.01332,1.14232,-0.028,-1.93411,0.90262,-0.07205,-1.98416,0.8958,-0.06924,-1.94257,0.82428,0.32652,-2.03715,1.47679,0.43992,-2.0693,1.1656,0.39397,-1.9455,0.95036,0.43986,-1.98345,0.93927,0.43453,-1.93938,0.88071,0.05166,-1.96958,0.97449,0.31651,-1.99115,0.98398,0.11607,-2.12773,1.08964,0.20237,-2.1333,1.09134,0.01446,-2.04801,0.67666,0.03937,-2.08632,0.48898,0.03317,-2.13276,0.29158,0.08407,-2.14391,0.08728,0.12207,-2.1945,0.10436,0.1398,-1.99577,0.05031,0.35305,-2.06175,0.68415,0.33801,-2.06864,0.49308,0.35505,-2.11387,0.32165,0.31831,-2.13555,0.08862,0.2715,-2.18644,0.11224,0.2999,-1.98369,0.05055,0.35509,-2.03923,0.04024,0.05383,-2.04211,0.04064,0.23435,-2.061,0.48676,0.14419,-2.10375,0.48452
151,1.5,0.14577,-2.0873,1.50696,0.15116,-2.14582,1.26302,0.16191,-1.95191,1.39402,0.16415,-1.93467,1.23995,-0.02535,-2.01355,1.46171,-0.08738,-2.00965,1.14212,-0.02856,-1.92923,0.90282,-0.07216,-1.97981,0.89571,-0.06922,-1.93841,0.82409,0.32524,-2.03552,1.47674,0.43872,-2.06951,1.16582,0.39363,-1.94678,0.94983,0.43929,-1.98512,0.93897,0.43434,-1.94124,0.88017,0.05052,-1.96856,0.97435,0.31531,-1.99014,0.98403,0.11488,-2.12665,1.08955,0.20116,-2.13224,1.09129,0.01372,-2.04677,0.67652,0.03877,-2.08494,0.48872,0.03298,-2.1319,0.29141,0.08403,-2.14384,0.08718,0.12201,-2.19445,0.10426,0.1398,-1.99577,0.05027,0.352,-2.05837,0.68391,0.33734,-2.06372,0.49276,0.35439,-2.11064,0.32172,0.31802,-2.13509,0.09003,0.27105,-2.18565,0.11385,0.29983,-1.98355,0.05057,0.35494,-2.03926,0.04077,0.05376,-2.04213,0.04059,0.23353,-2.05577,0.48635,0.14368,-2.10221,0.48443
152,1.51,0.14435,-2.08523,1.50696,0.14976,-2.14431,1.26311,0.16085,-1.95006,1.39372,0.163,-1.93318,1.23962,-0.02656,-2.01088,1.46154,-0.08824,-2.00571,1.14189,-0.02907,-1.92379,0.90313,-0.07222,-1.97488,0.89563,-0.06916,-1.93353,0.824,0.32399,-2.0339,1.47666,0.43755,-2.06987,1.16602,0.39333,-1.94835,0.94921,0.43875,-1.98709,0.9386,0.4342,-1.94344,0.87957,0.04938,-1.96748,0.97419,0.31411,-1.9891,0.98406,0.11372,-2.12554,1.08943,0.19998,-2.13116,1.09121,0.01299,-2.04557,0.67635,0.03818,-2.08362,0.48845,0.03282,-2.13109,0.29122,0.08401,-2.14378,0.08709,0.12197,-2.1944,0.10416,0.13979,-1.99577,0.05023,0.35092,-2.05469,0.68365,0.33671,-2.05847,0.49246,0.35374,-2.1072,0.32183,0.31774,-2.13456,0.09149,0.27059,-2.18476,0.11543,0.29975,-1.98337,0.05059,0.35478,-2.03926,0.04131,0.05369,-2.04215,0.04053,0.23273,-2.0502,0.48593,0.14318,-2.10073,0.48433
153,1.52,0.14294,-2.08315,1.5069,0.14836,-2.14277,1.26316,0.15985,-1.9482,1.3934,0.1619,-1.93167,1.23925,-0.02773,-2.00816,1.46132,-0.08909,-2.00148,1.14165,-0.0295,-1.91779,0.90355,-0.07224,-1.96932,0.89557,-0.06907,-1.92786,0.82404,0.32279,-2.03229,1.47654,0.43639,-2.07039,1.16621,0.39306,-1.95023,0.9485,0.43824,-1.98937,0.93817,0.4341,-1.94602,0.87889,0.04825,-1.96632,0.97402,0.31292,-1.98804,0.98406,0.11257,-2.1244,1.08928,0.19881,-2.13006,1.09109,0.01224,-2.04439,0.67616,0.0376,-2.08236,0.48817,0.03267,-2.13033,0.29104,0.08399,-2.14373,0.087,0.12195,-2.19436,0.10405,0.13978,-1.99577,0.05019,0.34983,-2.0507,0.68339,0.3361,-2.05288,0.49219,0.35309,-2.10357,0.32201,0.31747,-2.13398,0.09303,0.27011,-2.18376,0.117,0.29968,-1.98318,0.0506,0.35462,-2.03923,0.04186,0.05362,-2.04217,0.04047,0.23195,-2.0443,0.48553,0.14267,-2.09933,0.48421
154,1.53,0.14156,-2.08106,1.50681,0.14698,-2.14121,1.26319,0.15891,-1.94633,1.39304,0.16086,-1.93015,1.23886,-0.02885,-2.0054,1.46105,-0.08994,-1.99695,1.1414,-0.02983,-1.91123,0.90411,-0.07222,-1.9631,0.89556,-0.06895,-1.92136,0.82425,0.32163,-2.03069,1.4764,0.43526,-2.07107,1.16638,0.39282,-1.95245,0.94771,0.43773,-1.99196,0.93769,0.434,-1.94899,0.87815,0.04713,-1.96507,0.97383,0.31173,-1.98696,0.98405,0.11144,-2.12321,1.0891,0.19767,-2.12893,1.09095,0.01149,-2.04325,0.67595,0.03702,-2.08118,0.48789,0.03251,-2.12961,0.29084,0.08398,-2.14367,0.0869,0.12192,-2.19432,0.10394,0.13977,-1.99577,0.05014,0.34871,-2.04638,0.68316,0.33553,-2.04695,0.492,0.35245,-2.09975,0.32231,0.31719,-2.13334,0.09465,0.26961,-2.18264,0.11861,0.29959,-1.98297,0.05061,0.35445,-2.0392,0.04245,0.05356,-2.04219,0.04042,0.23116,-2.03808,0.48517,0.14216,-2.09802,0.4841
155,1.54,0.14019,-2.07895,1.50669,0.14561,-2.13962,1.26321,0.15803,-1.94444,1.39266,0.15991,-1.9286,1.23845,-0.02993,-2.0026,1.46073,-0.09078,-1.99211,1.14114,-0.03008,-1.90408,0.90483,-0.07218,-1.95619,0.89562,-0.06881,-1.91398,0.82466,0.32051,-2.02911,1.47625,0.43413,-2.07191,1.16656,0.39258,-1.95501,0.94684,0.43724,-1.99487,0.93718,0.43389,-1.95238,0.87735,0.04604,-1.96377,0.97363,0.31055,-1.98585,0.98404,0.11033,-2.12198,1.08891,0.19653,-2.12778,1.0908,0.01074,-2.04213,0.6757,0.03644,-2.08007,0.48761,0.03234,-2.12893,0.29064,0.08396,-2.14362,0.0868,0.1219,-2.19428,0.10382,0.13977,-1.99578,0.0501,0.34757,-2.04174,0.68296,0.33496,-2.04068,0.49189,0.35179,-2.09573,0.32276,0.31689,-2.13264,0.09638,0.26909,-2.18139,0.12034,0.29951,-1.98276,0.05061,0.35427,-2.03917,0.04308,0.0535,-2.04221,0.04037,0.23037,-2.03153,0.48487,0.14165,-2.09681,0.48397
156,1.55,0.13884,-2.07681,1.50656,0.14424,-2.138,1.26322,0.15722,-1.94253,1.39227,0.15903,-1.92703,1.23804,-0.03095,-1.99977,1.46039,-0.09162,-1.98696,1.1409,-0.03023,-1.89631,0.90576,-0.07209,-1.94855,0.89579,-0.06864,-1.9057,0.8253,0.31943,-2.02754,1.4761,0.433,-2.07292,1.16676,0.39233,-1.95792,0.9459,0.43675,-1.99809,0.93665,0.43377,-1.95617,0.87651,0.04497,-1.96243,0.9734,0.30939,-1.98474,0.98404,0.10922,-2.1207,1.08871,0.19541,-2.12661,1.09064,0.00999,-2.04103,0.67544,0.03586,-2.07902,0.48733,0.03214,-2.12829,0.29044,0.08393,-2.14358,0.0867,0.12186,-2.19425,0.10369,0.13977,-1.99579,0.05006,0.3464,-2.03678,0.68282,0.33439,-2.03405,0.49191,0.35111,-2.09151,0.3234,0.31656,-2.13188,0.09828,0.26854,-2.18001,0.12226,0.29941,-1.98257,0.0506,0.35408,-2.03916,0.04378,0.05345,-2.04223,0.04033,0.22953,-2.02466,0.48466,0.14113,-2.0957,0.48385
157,1.56,0.13752,-2.07464,1.50643,0.14288,-2.13634,1.26323,0.15648,-1.94061,1.39188,0.15823,-1.92543,1.23763,-0.03193,-1.99691,1.46002,-0.09246,-1.98152,1.1407,-0.0303,-1.8879,0.90693,-0.07196,-1.94018,0.8961,-0.06843,-1.89651,0.82622,0.31838,-2.02599,1.47596,0.43188,-2.07407,1.16698,0.39207,-1.96116,0.94492,0.43626,-2.00165,0.93612,0.43364,-1.96035,0.87563,0.04395,-1.96108,0.97315,0.30827,-1.98364,0.98408,0.10812,-2.11937,1.08852,0.19428,-2.12542,1.0905,0.00926,-2.03993,0.67516,0.0353,-2.07801,0.48706,0.03191,-2.12766,0.29025,0.08389,-2.14353,0.0866,0.12179,-2.19424,0.10357,0.13978,-1.99581,0.05002,0.3452,-2.03151,0.68277,0.33377,-2.02705,0.49206,0.35038,-2.08702,0.32425,0.31619,-2.13105,0.10036,0.26798,-2.17849,0.12446,0.29931,-1.9824,0.05058,0.35388,-2.03917,0.04458,0.05341,-2.04225,0.04029,0.22863,-2.01746,0.48457,0.14061,-2.0947,0.48373
158,1.57,0.13621,-2.07243,1.50631,0.14152,-2.13465,1.26324,0.1558,-1.93866,1.39149,0.15751,-1.9238,1.23723,-0.03286,-1.99402,1.45964,-0.0933,-1.97577,1.14054,-0.0303,-1.87883,0.90839,-0.07176,-1.93108,0.8966,-0.06818,-1.88641,0.82745,0.31736,-2.02447,1.47582,0.43074,-2.07538,1.16724,0.3918,-1.96474,0.94391,0.43577,-2.00552,0.93561,0.4335,-1.96489,0.87473,0.04298,-1.95973,0.97288,0.3072,-1.98254,0.98415,0.10704,-2.11799,1.08834,0.19316,-2.12421,1.09038,0.00855,-2.03884,0.67487,0.03475,-2.07704,0.48679,0.03164,-2.12705,0.29006,0.08384,-2.1435,0.0865,0.12171,-2.19423,0.10345,0.13979,-1.99583,0.04999,0.34397,-2.02594,0.6828,0.33308,-2.01964,0.49235,0.34958,-2.08223,0.32533,0.3158,-2.13012,0.10267,0.26742,-2.17682,0.12698,0.29919,-1.98227,0.05056,0.35368,-2.0392,0.04549,0.05337,-2.04226,0.04026,0.22764,-2.0099,0.48462,0.14009,-2.0938,0.48361
159,1.58,0.13492,-2.07018,1.50619,0.14018,-2.13293,1.26328,0.15517,-1.93668,1.39113,0.15687,-1.92213,1.23685,-0.03375,-1.99109,1.45927,-0.09416,-1.96974,1.14046,-0.03022,-1.86909,0.91018,-0.07148,-1.92124,0.89732,-0.06787,-1.87542,0.82904,0.31638,-2.02296,1.47571,0.42958,-2.07681,1.16754,0.3915,-1.96861,0.94286,0.43527,-2.00971,0.93512,0.43334,-1.96978,0.87381,0.04208,-1.95836,0.97259,0.30619,-1.98145,0.98427,0.10596,-2.11656,1.08817,0.19205,-2.12297,1.09029,0.00787,-2.03774,0.67457,0.03422,-2.0761,0.48654,0.03135,-2.12646,0.28988,0.08377,-2.14347,0.08642,0.12161,-2.19423,0.10335,0.13981,-1.99586,0.04996,0.34272,-2.02009,0.68294,0.33228,-2.0118,0.49281,0.3487,-2.07708,0.32665,0.31539,-2.12908,0.10522,0.26689,-2.17499,0.12988,0.29905,-1.98216,0.05054,0.35347,-2.03923,0.04653,0.05333,-2.04228,0.04023,0.22656,-2.00199,0.48484,0.13957,-2.09297,0.4835
160,1.59,0.13366,-2.06788,1.50609,0.13884,-2.13116,1.26332,0.1546,-1.93467,1.39078,0.15631,-1.92042,1.2365,-0.03459,-1.98811,1.45892,-0.09503,-1.9634,1.14048,-0.03008,-1.85868,0.91235,-0.07111,-1.91068,0.89831,-0.06749,-1.86356,0.83103,0.31542,-2.02147,1.47563,0.42841,-2.07837,1.1679,0.39118,-1.97277,0.94181,0.43476,-2.0142,0.93467,0.43317,-1.97502,0.87288,0.04125,-1.95698,0.9723,0.30524,-1.98033,0.98444,0.1049,-2.11507,1.08803,0.19096,-2.12171,1.09023,0.00724,-2.03662,0.67427,0.03371,-2.07518,0.4863,0.03105,-2.12589,0.28971,0.0837,-2.14344,0.08634,0.1215,-2.19423,0.10325,0.13984,-1.9959,0.04993,0.34143,-2.01398,0.68317,0.33134,-2.00354,0.49341,0.34772,-2.07152,0.32821,0.31499,-2.12789,0.10802,0.26639,-2.17296,0.13316,0.29888,-1.98207,0.05053,0.35327,-2.03922,0.04772,0.05329,-2.0423,0.0402,0.22535,-1.99373,0.48524,0.13907,-2.09219,0.48339
161,1.6,0.13243,-2.06554,1.50598,0.13751,-2.12935,1.26337,0.15409,-1.93261,1.39046,0.15582,-1.91867,1.23615,-0.03537,-1.98509,1.45859,-0.0959,-1.95677,1.14061,-0.02987,-1.84762,0.91494,-0.07064,-1.8994,0.8996,-0.06703,-1.85086,0.83347,0.31449,-2.01998,1.47556,0.42721,-2.08004,1.1683,0.39085,-1.97721,0.94076,0.43425,-2.01898,0.93425,0.43296,-1.9806,0.87196,0.0405,-1.95556,0.97201,0.30436,-1.97917,0.98466,0.10387,-2.11355,1.08792,0.1899,-2.12041,1.0902,0.00666,-2.03549,0.67397,0.03323,-2.07426,0.48607,0.03074,-2.12532,0.28956,0.08362,-2.14341,0.08627,0.12138,-2.19424,0.10317,0.13986,-1.99593,0.0499,0.34013,-2.00762,0.68349,0.33025,-1.99485,0.49416,0.34665,-2.06552,0.33001,0.31459,-2.12651,0.11107,0.26595,-2.17074,0.13681,0.29866,-1.98195,0.05054,0.35306,-2.03914,0.04906,0.05326,-2.04232,0.04018,0.22401,-1.98512,0.48585,0.1386,-2.09144,0.48328
162,1.61,0.13122,-2.06316,1.50587,0.1362,-2.12749,1.26341,0.15362,-1.93051,1.39014,0.15539,-1.91689,1.23582,-0.0361,-1.982,1.45829,-0.09677,-1.94986,1.14087,-0.0296,-1.83595,0.91796,-0.07007,-1.88744,0.90122,-0.06647,-1.83736,0.83638,0.31358,-2.01849,1.47551,0.42599,-2.0818,1.16876,0.39052,-1.98188,0.93972,0.43372,-2.02403,0.93389,0.43272,-1.98651,0.87105,0.03982,-1.95411,0.97172,0.30354,-1.97796,0.98491,0.10288,-2.11197,1.08783,0.18888,-2.11906,1.09018,0.00613,-2.03433,0.67368,0.03278,-2.07334,0.48585,0.03044,-2.12476,0.28941,0.08355,-2.14337,0.08621,0.12127,-2.19424,0.10309,0.13989,-1.99597,0.04988,0.33883,-2.00105,0.68389,0.32902,-1.98578,0.49506,0.34549,-2.05907,0.33202,0.31419,-2.1249,0.11434,0.26555,-2.16829,0.14079,0.29838,-1.98175,0.05058,0.35283,-2.03892,0.05055,0.05324,-2.04233,0.04016,0.22255,-1.97622,0.48666,0.13817,-2.09068,0.48318
163,1.62,0.13004,-2.06073,1.50575,0.13492,-2.12557,1.26345,0.15321,-1.92835,1.38983,0.15503,-1.91506,1.23548,-0.03677,-1.97886,1.45801,-0.09763,-1.94266,1.14126,-0.02924,-1.82369,0.92145,-0.0694,-1.87482,0.90319,-0.06582,-1.82311,0.83979,0.31269,-2.01698,1.47547,0.42475,-2.08363,1.16926,0.39017,-1.98679,0.93871,0.43317,-2.02932,0.93358,0.43245,-1.99272,0.87017,0.03921,-1.95262,0.97143,0.30277,-1.97666,0.98518,0.10195,-2.11035,1.08774,0.18791,-2.11766,1.09015,0.00565,-2.03314,0.67338,0.03237,-2.0724,0.48563,0.03015,-2.12419,0.28926,0.08348,-2.14334,0.08616,0.12116,-2.19424,0.10303,0.13993,-1.99601,0.04987,0.33755,-1.99429,0.68437,0.32768,-1.97636,0.49608,0.34425,-2.05221,0.33423,0.31378,-2.123,0.11781,0.26517,-2.16558,0.14506,0.29802,-1.98142,0.0507,0.35257,-2.03849,0.0522,0.05322,-2.04234,0.04015,0.22099,-1.96708,0.48766,0.13777,-2.08989,0.48308
164,1.63,0.1289,-2.05826,1.50561,0.13369,-2.12359,1.26347,0.15286,-1.92614,1.38952,0.15471,-1.91319,1.23513,-0.03738,-1.97565,1.45773,-0.09848,-1.93518,1.14177,-0.02881,-1.8109,0.92541,-0.06864,-1.86158,0.90555,-0.06505,-1.80817,0.84373,0.31183,-2.01544,1.47542,0.42349,-2.08552,1.16981,0.38982,-1.99189,0.93772,0.43262,-2.03484,0.93334,0.43215,-1.99918,0.86933,0.03866,-1.95108,0.97115,0.30204,-1.97527,0.98543,0.10108,-2.10869,1.08766,0.18702,-2.11618,1.0901,0.00523,-2.03192,0.6731,0.03198,-2.07142,0.48541,0.02987,-2.12361,0.28912,0.08342,-2.14329,0.08611,0.12107,-2.19423,0.10297,0.13996,-1.99605,0.04985,0.33634,-1.98737,0.68491,0.32627,-1.96667,0.49724,0.34293,-2.04498,0.33661,0.31331,-2.12075,0.12143,0.26476,-2.16256,0.14954,0.29756,-1.98083,0.05094,0.35223,-2.03776,0.05399,0.0532,-2.04236,0.04014,0.21936,-1.95778,0.48885,0.13742,-2.08905,0.48297
165,1.64,0.12781,-2.05574,1.50544,0.1325,-2.12154,1.26346,0.15255,-1.92387,1.3892,0.15445,-1.91127,1.23477,-0.03791,-1.97237,1.45745,-0.09931,-1.92743,1.14242,-0.0283,-1.79764,0.92985,-0.0678,-1.84777,0.90832,-0.06417,-1.79261,0.8482,0.31102,-2.01386,1.47536,0.42222,-2.08744,1.17038,0.38947,-1.99716,0.93678,0.43206,-2.04055,0.93316,0.43182,-2.00586,0.86855,0.03814,-1.9495,0.97087,0.30134,-1.97375,0.98564,0.10031,-2.10698,1.08756,0.18621,-2.11462,1.09003,0.00485,-2.03066,0.67282,0.03163,-2.07039,0.48519,0.02961,-2.12299,0.28897,0.08337,-2.14324,0.08607,0.12099,-2.19421,0.10291,0.13998,-1.99608,0.04984,0.33522,-1.98034,0.6855,0.32482,-1.95679,0.49852,0.34154,-2.03743,0.33913,0.31273,-2.11806,0.12516,0.26424,-2.15912,0.15416,0.29697,-1.97985,0.05135,0.35176,-2.0366,0.05593,0.05319,-2.04237,0.04013,0.21771,-1.94838,0.49022,0.13711,-2.08813,0.48285
166,1.65,0.12677,-2.05318,1.50523,0.13138,-2.11942,1.26342,0.15231,-1.92155,1.38886,0.15424,-1.90929,1.23439,-0.03837,-1.96904,1.45716,-0.1001,-1.91943,1.14319,-0.0277,-1.78398,0.93475,-0.0669,-1.83345,0.9115,-0.06318,-1.7765,0.85323,0.31024,-2.01222,1.47528,0.42095,-2.08938,1.17097,0.3891,-2.00257,0.93588,0.4315,-2.04642,0.93305,0.43147,-2.01272,0.86783,0.03763,-1.94786,0.97059,0.30066,-1.9721,0.9858,0.09963,-2.10521,1.08744,0.1855,-2.11296,1.08991,0.0045,-2.02934,0.67254,0.03131,-2.0693,0.48495,0.02937,-2.12233,0.28883,0.08333,-2.14319,0.08603,0.12091,-2.19419,0.10286,0.14001,-1.99611,0.04982,0.33423,-1.97325,0.68615,0.3234,-1.94684,0.49992,0.34011,-2.02962,0.34173,0.31196,-2.11481,0.12894,0.26353,-2.15516,0.15883,0.29621,-1.97828,0.05198,0.35109,-2.03486,0.05802,0.05317,-2.04238,0.04012,0.21608,-1.93897,0.49174,0.13684,-2.08712,0.48272
167,1.66,0.12579,-2.05056,1.505,0.13034,-2.11722,1.26335,0.15211,-1.91916,1.3885,0.15408,-1.90723,1.234,-0.03877,-1.96566,1.45685,-0.10085,-1.9112,1.1441,-0.02701,-1.76999,0.94013,-0.06592,-1.81869,0.91512,-0.06208,-1.75993,0.85882,0.30952,-2.01053,1.47517,0.41967,-2.09131,1.17158,0.38873,-2.00807,0.93504,0.43093,-2.0524,0.93301,0.4311,-2.0197,0.86719,0.03713,-1.94618,0.9703,0.29999,-1.97028,0.98589,0.09905,-2.10338,1.0873,0.1849,-2.11119,1.08976,0.00419,-2.02797,0.67225,0.03103,-2.06814,0.4847,0.02916,-2.12164,0.28868,0.08328,-2.14313,0.08599,0.12084,-2.19415,0.10283,0.14003,-1.99614,0.04981,0.33341,-1.96615,0.68684,0.32203,-1.93689,0.50143,0.33865,-2.02159,0.34436,0.31097,-2.11088,0.13268,0.26259,-2.15055,0.16343,0.29524,-1.97591,0.0529,0.35016,-2.03231,0.06024,0.05315,-2.04238,0.0401,0.21452,-1.9296,0.49339,0.13661,-2.086,0.48258
168,1.67,0.12488,-2.0479,1.50473,0.12938,-2.11494,1.26325,0.15196,-1.9167,1.38814,0.15396,-1.90508,1.2336,-0.03909,-1.96224,1.45653,-0.10154,-1.90276,1.14513,-0.02622,-1.75577,0.94598,-0.06489,-1.80356,0.91918,-0.06088,-1.74301,0.86498,0.30885,-2.00878,1.47504,0.4184,-2.09321,1.17221,0.38835,-2.01364,0.93424,0.43035,-2.05845,0.93306,0.43071,-2.02675,0.86664,0.03661,-1.94444,0.97001,0.29932,-1.96828,0.98592,0.09857,-2.10148,1.08712,0.1844,-2.10928,1.08957,0.0039,-2.02655,0.67197,0.03078,-2.06691,0.48445,0.02896,-2.12092,0.28854,0.08325,-2.14307,0.08596,0.12077,-2.19411,0.1028,0.14005,-1.99616,0.04979,0.33275,-1.9591,0.68759,0.32074,-1.92707,0.50305,0.33717,-2.01339,0.34695,0.30974,-2.10612,0.13626,0.26142,-2.14521,0.1678,0.29398,-1.9725,0.0541,0.3489,-2.02872,0.06252,0.05313,-2.04239,0.04009,0.21307,-1.92034,0.49517,0.13639,-2.08476,0.48242
169,1.68,0.12405,-2.04519,1.50443,0.1285,-2.11257,1.26313,0.15186,-1.91417,1.38777,0.15387,-1.90282,1.2332,-0.03936,-1.9588,1.4562,-0.10216,-1.89414,1.1463,-0.02534,-1.74139,0.95227,-0.0638,-1.78817,0.9237,-0.05959,-1.72584,0.87171,0.30825,-2.00694,1.47489,0.41714,-2.09505,1.17285,0.38795,-2.01924,0.93351,0.42977,-2.06449,0.93319,0.4303,-2.03384,0.86619,0.03607,-1.94265,0.96971,0.29866,-1.96611,0.98591,0.09819,-2.0995,1.08693,0.184,-2.10725,1.08936,0.00364,-2.02506,0.67167,0.03056,-2.06561,0.48418,0.0288,-2.12016,0.28841,0.08321,-2.14301,0.08593,0.1207,-2.19405,0.1028,0.14008,-1.99617,0.04978,0.33226,-1.95213,0.68842,0.31957,-1.91747,0.50475,0.33569,-2.00504,0.34942,0.30828,-2.1004,0.13954,0.26004,-2.13905,0.17175,0.29236,-1.96784,0.05557,0.34724,-2.02383,0.06478,0.05311,-2.0424,0.04007,0.21174,-1.91122,0.49705,0.1362,-2.08341,0.48224
170,1.69,0.1233,-2.04242,1.50412,0.12771,-2.1101,1.263,0.15179,-1.91155,1.38741,0.1538,-1.90046,1.23282,-0.03957,-1.95533,1.45588,-0.1027,-1.88537,1.14762,-0.02436,-1.72694,0.95901,-0.06265,-1.77259,0.92867,-0.05822,-1.70851,0.87902,0.3077,-2.005,1.47473,0.41589,-2.09681,1.17352,0.38754,-2.02484,0.93286,0.42917,-2.07049,0.93342,0.42988,-2.04093,0.86586,0.03552,-1.9408,0.96939,0.29802,-1.96376,0.98587,0.09789,-2.09741,1.08672,0.18368,-2.10509,1.08914,0.00338,-2.0235,0.67138,0.03039,-2.06425,0.48392,0.02867,-2.11937,0.2883,0.08317,-2.14294,0.08591,0.12063,-2.19396,0.10282,0.1401,-1.99618,0.04976,0.33187,-1.9453,0.68935,0.31851,-1.90816,0.50652,0.33422,-1.99655,0.35172,0.30661,-2.09361,0.14236,0.2585,-2.13202,0.17512,0.29033,-1.96177,0.05722,0.34514,-2.01748,0.06691,0.05308,-2.0424,0.04006,0.21055,-1.9023,0.49901,0.136,-2.08194,0.48204
171,1.7,0.12262,-2.03958,1.50379,0.127,-2.10754,1.26287,0.15176,-1.90885,1.38707,0.15375,-1.89797,1.23245,-0.03973,-1.95184,1.45557,-0.10315,-1.8765,1.1491,-0.02328,-1.71251,0.96618,-0.06142,-1.75693,0.93408,-0.05678,-1.69116,0.88688,0.30721,-2.00296,1.47457,0.41464,-2.09846,1.17422,0.38713,-2.03038,0.93231,0.42856,-2.07637,0.93375,0.42944,-2.04797,0.86564,0.03495,-1.93888,0.96906,0.29741,-1.96125,0.98583,0.09766,-2.09522,1.08649,0.18343,-2.10281,1.08893,0.00315,-2.02188,0.67108,0.03026,-2.06283,0.48365,0.02857,-2.11855,0.28821,0.08314,-2.14287,0.0859,0.12055,-2.19386,0.10287,0.14012,-1.99619,0.04974,0.33153,-1.93868,0.69038,0.31755,-1.89921,0.50832,0.33278,-1.9879,0.35375,0.30478,-2.08569,0.14461,0.25684,-2.12405,0.17775,0.28792,-1.95422,0.05897,0.34263,-2.00953,0.06882,0.05305,-2.0424,0.04004,0.20949,-1.89361,0.50103,0.1358,-2.08039,0.48182
172,1.71,0.12201,-2.03666,1.50346,0.12637,-2.10487,1.26275,0.15176,-1.90604,1.38675,0.1537,-1.89537,1.2321,-0.03984,-1.94831,1.4553,-0.10351,-1.86755,1.15075,-0.02209,-1.69816,0.97376,-0.06012,-1.74127,0.93993,-0.05528,-1.67388,0.89528,0.30678,-2.0008,1.47442,0.41341,-2.09998,1.17497,0.3867,-2.03583,0.93186,0.42793,-2.08211,0.9342,0.42899,-2.05492,0.86556,0.03441,-1.93686,0.96872,0.29685,-1.9586,0.98582,0.09746,-2.09291,1.08627,0.18322,-2.1004,1.08875,0.00293,-2.02019,0.67078,0.03018,-2.06133,0.48339,0.02852,-2.1177,0.28813,0.0831,-2.14279,0.08589,0.12046,-2.19373,0.10295,0.14014,-1.99619,0.04973,0.33117,-1.93235,0.69149,0.31668,-1.89065,0.51012,0.33138,-1.97905,0.35545,0.3028,-2.07662,0.14618,0.25509,-2.11512,0.17956,0.28519,-1.94515,0.06073,0.33976,-1.99997,0.07041,0.05302,-2.0424,0.04003,0.20854,-1.88517,0.50308,0.13558,-2.07878,0.48157
